,SHOP_JUL,PAY_JUL,SHOP_AUG,PAY_AUG,SHOP_SEP,PAY_SEP,SHOP_OCT,PAY_OCT,SHOP_NOV,PAY_NOV,SHOP_DEC,PAY_DEC,AGE,SEX_F,SEX_M,EDUCATION_graduate school,EDUCATION_high school,EDUCATION_university,MARRIAGE_married,MARRIAGE_single
16790885,7.57271435345,0,2.01397926246,0,2.00906709841,2,2.55584286233,2,1.72108971869,2,1.92697118598,2,2.92401773821,0,1,0,0,1,0,1
42352676,-5.03367378348,-1,2.73471986498,-1,2.65677650489,-1,2.88569097185,-1,3.49748161693,-1,14.1052512473,-1,3.50339806039,1,0,0,0,1,1,0
24473911,-0.812635221676,-2,0.0,-2,0.0,-2,0.0,-2,-0.812635221676,0,14.5664273385,0,3.30192724889,0,1,1,0,0,0,1
56990764,8.37197422535,0,5.97949785309,0,4.50466179608,0,4.32787334475,0,9.96422110373,2,5.86791708489,2,3.47602664489,1,0,0,0,1,1,0
49290528,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,3.07231682569,0,1,1,0,0,0,1
44186894,-0.530226555569,-2,0.0,-2,0.0,-2,0.530226555569,-2,0.0,-2,4.61739643289,-2,2.92401773821,1,0,0,0,0,0,1
49372642,-7.94033725068,0,3.949252598,-1,2.27703585261,0,4.19490071994,-1,8.09765829783,-1,3.87126070027,-1,2.92401773821,0,1,1,0,0,0,1
30060434,10.9557957933,0,2.74266966789,0,3.09664381835,0,3.25991929618,2,3.82834744769,3,3.18723987625,4,3.14138065239,0,1,0,0,1,1,0
33934891,0.0,0,6.17275147821,0,4.02059478176,0,3.19114819305,0,5.56862096171,2,5.9103254984,-1,3.0,0,1,1,0,0,0,1
38928085,12.6456496073,0,4.35895334765,0,4.37925689179,0,4.22350702008,0,4.38132869762,0,4.17104617518,2,2.92401773821,1,0,0,1,0,0,1
55717296,8.37735867983,0,2.98264438037,0,0.0,0,1.81334931262,-1,7.94710919513,-1,6.30425088435,-1,3.10723250595,1,0,1,0,0,0,1
58970464,16.5763860232,0,4.25447791927,0,5.12723208424,0,10.375511633,0,8.466329675,0,7.73073318915,0,3.55689330449,0,1,0,0,1,0,1
42309185,9.44251995411,0,2.86525848872,0,2.35125809201,0,4.26979571846,0,3.26552054938,0,2.39015812169,0,2.80203933066,1,0,0,0,1,0,1
33003354,-5.39057173279,-2,-2.42218178096e-05,-2,3.10078370751,-2,5.62509140395,-2,1.744261015,-2,3.33932703044,-2,3.17480210394,1,0,1,0,0,0,1
12071915,13.7209538843,0,6.18680357431,0,8.20902905798,0,6.34301971804,0,11.0104162667,0,9.16327345693,0,3.07231682569,1,0,0,0,1,1,0
25708719,2.56946217556,-1,6.81317133391,-1,3.73666493277,2,3.41853270847,2,3.45304866974,-1,2.1449350107,-2,3.63424118566,1,0,0,0,1,1,0
16901881,-3.17447112277,-1,6.75007478728,-1,2.11203203387,-2,2.11203203387,-1,2.11203203387,-1,2.11203203387,-1,3.30192724889,1,0,1,0,0,1,0
58396367,3.60541826079,-1,2.57096654486,-1,7.38765366626,-1,3.43545641354,-1,2.93265918162,-1,0.0,1,3.70842976927,1,0,0,1,0,1,0
32889114,-2.27127118022,-1,2.26547709592,-1,2.26547709592,-1,2.26547709592,2,2.26547709592,2,3.72094044901,-1,3.87087664063,0,1,0,0,1,1,0
36792214,10.3763424068,0,3.97394794093,0,8.54585553203,0,3.21151156639,0,3.38850640341,0,3.40487209239,0,2.84386697985,1,0,0,0,1,0,1
28473043,0.0,-1,3.09041311597,-1,3.09041311597,-1,3.09041311597,-1,5.46777819522,-1,5.72688316735,-1,3.39121144301,1,0,0,0,1,0,1
46487644,9.08086868011,0,5.13553530351,0,8.84433799242,0,5.74229515026,0,6.9229339386,0,4.27632696492,0,3.14138065239,1,0,0,0,1,1,0
52586454,11.2704043066,0,2.86283542785,0,2.84943474991,0,7.95983439152,0,3.77401292263,0,7.20758589618,2,3.75628575422,1,0,0,1,0,1,0
12313683,7.83539923822,0,2.01152617932,0,4.29526337637,0,8.53741046413,0,-8.1266531796,0,2.60509183624,0,2.88449914061,0,1,0,0,1,0,1
49338940,-6.08652635564,-1,3.10078370751,0,3.7065292262,-1,2.68739684508,-1,3.82902539584,-1,2.68739684508,-1,2.75561078303,1,0,1,0,0,0,1
40468808,-4.92218731923,-2,3.90674266426,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,3.07231682569,1,0,1,0,0,0,1
36198580,5.99889125439,0,4.71059149956,0,2.25770524377,0,3.20087736359,2,3.71230714549,0,2.97704841154,0,2.80203933066,1,0,1,0,0,0,1
55396921,-2.34404559856,-2,0.0,-2,0.0,-2,0.0,0,10.888484542,0,5.36445354825,0,2.80203933066,0,1,0,0,1,0,1
36710160,-5.93892063962,-1,5.22624205937,-1,0.0,-1,6.10177885951,-1,5.96640564689,-1,2.59036516867,-1,3.07231682569,1,0,1,0,0,0,1
32019944,12.2016889967,0,4.54302392228,0,4.74923739706,0,5.14005304088,0,5.22878771834,0,4.41268370509,0,3.53034833533,1,0,1,0,0,1,0
42075671,12.6472651871,0,4.65255327922,0,4.0966095707,0,4.71148704329,0,4.6410472672,0,4.32893422807,-1,3.07231682569,1,0,0,0,1,1,0
17456047,3.15162526358,3,0.0,3,0.0,3,0.0,3,0.0,2,0.0,2,2.92401773821,0,1,0,0,1,0,1
39168788,9.0942261034,0,2.30916424355,0,2.31844555008,0,2.75843249226,0,2.21194172898,2,2.69972452608,1,3.33222185165,0,1,0,0,1,0,1
48560090,16.0897529837,0,4.13299968315,0,4.15211009159,0,4.07398247871,0,4.00826159145,0,3.87854126887,0,3.58304787102,1,0,0,0,1,0,1
56584210,5.86618486028,0,1.49020425709,0,1.47665619577,-1,0.0,0,6.68043598574,0,2.23206969331,0,3.07231682569,0,1,0,0,1,0,1
58932867,4.03346371426,0,0.0,-1,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.33222185165,0,1,1,0,0,1,0
52065809,-8.16961254553,0,8.00165019292,0,6.05714452639,0,13.3529621074,0,6.219859705,0,5.13817161826,0,3.03658897188,0,1,1,0,0,0,1
25010879,9.64266453837,0,4.59538396426,0,9.73067658868,-1,5.31988118528,-1,2.26547709592,-1,2.26547709592,-1,3.50339806039,0,1,0,1,0,1,0
31551169,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,3.3619754068,1,0,1,0,0,1,0
44609663,-2.26547709592,-2,0.0,-2,0.0,-2,0.0,0,12.8938051701,0,3.82631217031,0,3.53034833533,0,1,0,0,1,0,1
12634312,7.4485143929,2,1.72777362933,2,2.10756683655,2,1.56675603735,2,2.32948593349,2,2.8309553892,1,3.50339806039,0,1,1,0,0,1,0
49750243,4.79851229358,-1,6.75356274801,-1,5.48302639766,-1,4.7253247506,-1,6.39106730376,-1,5.13176444137,-1,3.44821724038,1,0,1,0,0,1,0
41847061,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,4.00702409165,-2,3.70842976927,1,0,0,1,0,1,0
43460934,9.23758874633,0,4.6957655055,0,3.47787373967,0,7.2060551801,0,5.57182389851,0,3.79620941489,0,2.96249606841,1,0,0,0,1,1,0
23383792,8.3102684156,0,4.44259252591,0,6.26145255789,0,9.52713743183,2,5.02503023504,2,3.62215958866,2,2.92401773821,0,1,0,0,1,0,1
12290095,7.29565100313,0,3.99647434335,0,3.1843023132,0,4.70924753615,0,3.78653046538,0,4.76854523919,0,3.07231682569,1,0,0,0,1,1,0
53654170,16.9015806234,0,4.60243211336,0,4.29094976282,0,5.73565700572,0,8.07927828345,0,3.60465360119,0,3.10723250595,1,0,1,0,0,0,1
41915062,9.3822827098,2,2.65536782143,2,2.62399104263,2,2.8272304436,2,2.81724896442,2,2.77401718733,2,3.27106631019,1,0,0,1,0,1,0
18232412,8.03072486345,0,2.36732641352,0,2.33860695814,0,9.88522313322,0,4.68401813885,0,11.4895610026,0,3.10723250595,1,0,0,0,1,1,0
45858333,8.73109330439,0,3.21151158578,0,6.63875779975,2,5.30367911155,0,2.62399106199,0,2.8797114873,0,3.03658897188,1,0,1,0,0,0,1
13828113,0.0,-2,0.0,-1,3.37895881939,-1,3.14962295983,-1,3.20958332858,-1,3.58310978917,-1,3.41995189335,0,1,0,0,1,1,0
22453240,12.0349480397,2,3.23921486844,2,3.19407317665,3,3.60694661794,2,3.63273308174,3,3.57612967706,2,3.63424118566,1,0,0,0,1,0,1
33140296,11.5075250988,0,2.90466071799,0,8.2757328145,0,7.9629701602,0,4.75539781568,2,3.84387981345,1,2.92401773821,1,0,0,0,1,0,1
42504950,12.4343868539,0,3.92101517769,0,10.0629332241,0,4.34794188102,0,6.1602067891,0,3.9332583742,0,3.27106631019,1,0,0,0,1,0,1
25615745,8.188923665,2,2.38841729214,0,2.07345780991,0,2.02373234078,0,2.54821343526,0,5.28453209361,0,3.73251115682,1,0,0,1,0,0,1
57813986,7.42929859146,0,5.68045023873,0,5.22332969206,-1,2.93727391651,-1,5.77793830597,0,12.1982169929,0,3.41995189335,0,1,1,0,0,1,0
19919545,0.0,0,12.0815611515,0,3.20378461725,0,3.72022253168,0,2.96126673017,0,2.98040848416,0,3.63424118566,0,1,0,0,1,1,0
13105518,0.0,-2,0.0,0,7.37817295518,0,-5.63449792883,-1,4.2173698187,0,5.76959125728,0,3.3619754068,0,1,0,0,1,0,0
48952193,12.9820281248,0,3.34110846233,0,11.4001099097,0,2.85919314778,0,4.58074889389,0,3.52648761047,0,2.92401773821,0,1,0,0,1,0,1
54006188,15.480897227,0,3.81542064761,0,3.80240565587,0,3.69491903021,0,4.55023508023,0,12.0534450346,0,3.39121144301,0,1,0,0,1,1,0
30651054,0.0,-2,4.9515449954,-2,3.95307199361,-2,3.86062166153,-2,3.86062166153,-2,0.0,-2,3.58304787102,1,0,0,1,0,1,0
36423014,8.92241549135,0,3.18037712917,0,8.69483223551,0,4.95883026092,0,9.93208762499,0,9.84837229067,2,3.44821724038,1,0,0,0,1,1,0
38606111,6.13601897219,2,2.0453396574,0,1.58278534487,0,10.7273528535,0,7.05137666391,0,10.8451439018,0,3.14138065239,0,1,0,0,1,1,0
56174749,4.46912057731,-1,0.0,-2,0.0,-1,3.61608975128,-1,2.94302202102,-1,0.0,1,3.10723250595,1,0,1,0,0,1,0
43277069,15.6782410384,0,5.15131277684,0,3.97205919479,0,5.05865133017,0,4.58311571078,0,4.56744923867,0,3.77976314968,1,0,0,1,0,1,0
54546922,12.3917548509,0,3.10594311856,0,3.16060429478,0,3.13856449861,0,3.08311207905,0,3.09664381835,0,3.82586236554,0,1,1,0,0,1,0
15725093,7.61562163078,0,6.37912317821,0,6.44271550669,0,6.50437203141,0,6.52940979338,0,6.54499040062,0,3.53034833533,1,0,0,0,1,1,0
25283522,0.0,-2,0.0,-2,0.0,-2,0.0,0,16.6169385334,0,4.76417082298,2,3.30192724889,1,0,0,1,0,1,0
15613456,17.2349855523,0,6.70019610624,0,13.5388078594,0,12.9146931114,0,5.17776652966,0,5.86791708489,0,3.58304787102,0,1,1,0,0,1,0
39221188,12.5507891061,0,3.37023211895,0,4.67494143501,0,7.64939877315,0,5.08184584017,0,5.89062997615,0,3.30192724889,1,0,0,0,1,1,0
20533981,-7.93860303619,-2,0.0,-2,10.2415949658,-2,3.3997209921,-2,3.20861833053,-2,4.28824936767,-2,3.77976314968,0,1,1,0,0,0,1
11035771,0.0,-2,0.0,-1,2.54053804709,-1,0.0,-1,6.21008287217,-1,5.48236519459,2,3.68403149864,1,0,0,1,0,1,0
51242595,-4.85987445131,0,5.030534114,0,6.67151683497,0,6.04411486631,2,6.99760261304,2,10.2827384389,2,3.65930571002,1,0,0,1,0,1,0
36178353,9.38623238486,0,2.61965385944,0,2.8259866113,0,2.81724896442,0,2.77401718733,2,2.77272514374,1,3.87087664063,1,0,0,1,0,1,0
45960590,8.69811732195,0,2.15354065958,0,2.66379761709,2,2.65113277784,2,2.0688243692,2,2.60215982269,1,3.33222185165,1,0,0,0,1,1,0
10512746,-2.53436417574,-1,3.77191857073,-1,3.63273307668,-1,1.43925630322,-1,5.47342330001,-1,7.14311698445,-1,2.92401773821,1,0,1,0,0,0,1
23186602,8.41682192091,0,2.8543222812,0,-4.40139639376e-05,0,3.09041311597,-1,2.75319826244,0,8.10068829186,0,2.84386697985,0,1,0,1,0,0,1
49705118,8.23768594492,0,5.31320100229,0,6.3578053686,0,2.26547709592,0,2.19763116931,0,6.38741568183,0,3.44821724038,1,0,0,1,0,1,0
24478373,13.5379945615,0,4.14344539593,0,13.5449315648,0,8.06081426403,0,5.21311074012,0,9.17922379889,0,3.20753433,0,1,0,0,1,0,1
25664775,-3.5439811998,-1,12.9917503755,-1,5.76181874151,-1,10.9078966289,0,7.43882910959,0,4.61086148875,0,2.96249606841,0,1,1,0,0,0,1
26610057,12.1060897561,0,3.00921720758,0,3.00702070523,0,2.98821942957,0,2.93496837077,0,2.94531498039,0,3.65930571002,0,1,0,1,0,1,0
55264644,13.2535143557,0,3.78653046073,0,6.37814617444,0,4.01690276519,0,4.24236469939,0,11.6665907484,0,3.47602664489,0,1,0,0,1,0,1
52538225,8.89675104236,0,2.54514883406,0,5.07104813595,2,10.8393953052,3,3.98023087303,2,3.70435785533,3,3.0,1,0,0,0,1,1,0
33561149,4.583588779,-1,3.52808512966,0,3.52808512966,0,3.52808512966,2,6.19043630628,0,3.73167605509,0,3.53034833533,0,1,0,0,1,1,0
39168623,8.24996923111,0,2.79198079641,0,9.34931444505,0,5.13741866479,0,4.4815252068,0,3.28221006614,0,3.47602664489,1,0,0,1,0,0,1
12047837,1.61008011124,-1,1.71096542728,-1,3.41256964404,-1,2.30168511669,2,3.36672876837,-1,9.66686565319,-1,3.27106631019,1,0,0,0,1,0,1
58623577,11.8762209428,0,2.87611185225,0,2.82723045194,0,2.83590678607,0,13.9593940126,0,4.02182394151,0,3.07231682569,1,0,0,0,1,0,1
19210166,7.82729727893,0,4.32681194107,0,3.10388139559,0,5.60143640874,0,5.03955012991,0,5.47309155727,0,3.17480210394,0,1,1,0,0,1,0
51018782,14.48110715,0,8.51238596121,0,3.73808786315,0,3.12131929741,0,7.07805802202,0,3.10388140251,0,3.07231682569,1,0,1,0,0,0,1
50999589,8.23402312276,0,2.09632026796,0,3.3330769385,0,7.45924636422,2,3.03963736441,2,2.89994152875,3,3.07231682569,0,1,0,0,1,1,0
44842675,15.4689040228,0,6.10657963343,0,4.00578581455,0,3.96953804369,0,3.89760558701,0,3.91389192174,2,3.10723250595,1,0,0,0,1,0,1
36353184,13.5700188341,0,2.71733486786,0,1.54624640121,-1,19.7907653427,0,5.99087208353,0,3.06629285115,2,2.84386697985,0,1,0,0,1,0,1
37768986,10.4086392895,0,3.57535244215,0,9.62724909717,0,10.4329821501,0,4.85186666518,0,6.48008680439,0,3.3619754068,0,1,0,1,0,1,0
17372431,14.4934654742,0,3.57457484308,0,4.41981739314,0,3.59775691028,0,4.11429806722,0,4.12133108482,0,3.14138065239,1,0,0,0,1,0,1
16830906,12.1394275528,0,3.7288192493,0,3.73381579242,0,6.10311316501,0,7.92137744403,-1,3.34998734086,0,3.07231682569,0,1,1,0,0,0,1
35105149,-14.2134096745,-2,2.26547709592,-2,2.26547709592,-2,2.26547709592,-2,2.26547709592,-2,2.26547709592,-2,3.77976314968,0,1,0,1,0,0,1
49650181,12.4329726347,0,7.94852512123,0,14.9936206977,0,8.15842986097,0,5.67582672399,0,8.15006008863,0,3.33222185165,1,0,0,0,1,1,0
28572443,6.11482997807,0,7.32651393946,0,6.92852798274,0,11.6345226165,0,5.1851696996,0,5.20798621214,0,4.02072575859,1,0,0,1,0,0,1
28134672,15.7706827898,0,5.5589899913,0,4.7785760451,0,4.00206643228,0,3.91454057015,0,3.90869506408,0,3.17480210394,0,1,1,0,0,1,0
28628970,0.0,0,11.4233848489,0,-8.41682192091,0,2.28467696979,0,3.76492056102,0,2.39536545432,0,3.14138065239,1,0,1,0,0,0,1
39821948,8.59120002317,0,4.79894385328,0,4.55550877433,0,10.8138757908,0,3.38069876897,0,2.97928930697,0,3.73251115682,0,1,0,0,1,1,0
48880742,4.71506585428,-1,16.3445464802,0,14.8436378253,0,13.2395253615,0,14.9374903806,0,4.7266596001,-1,3.07231682569,0,1,1,0,0,0,1
27678082,10.9295697702,2,2.9589984361,2,3.12233898272,2,3.11005831096,3,3.07892447127,2,3.08937220832,2,2.96249606841,1,0,1,0,0,0,1
41143788,5.87195497649,0,9.87239230949,0,6.75552313931,0,6.50953573171,0,4.95519029777,0,5.42117745827,0,3.10723250595,0,1,1,0,0,1,0
35741288,-12.1950103102,-1,5.24473255991,-1,2.57096654486,-1,5.74711327008,-1,3.0517578125e-05,-1,4.86617779748,-1,3.14138065239,1,0,0,0,1,1,0
10537894,-5.44004793787,-2,0.0,-1,4.31243173623,-1,6.65652360602,0,2.90819008626,0,5.2806147222,0,3.03658897188,1,0,0,0,1,0,1
18485472,5.71777840928,0,6.93183871218,0,7.6656687264,0,10.1750310137,0,9.78017351159,0,3.13553500108,0,3.53034833533,0,1,0,0,1,1,0
37918358,11.1847898203,0,9.30384385368,0,6.99171202768,0,8.06601104872,0,7.30516075306,0,4.65393018788,0,3.23961180128,1,0,0,0,1,0,1
55980635,15.5069773734,0,4.10959602394,0,3.89760558701,-1,10.9675401211,0,19.0290591642,0,5.91884796946,0,3.3619754068,0,1,0,0,1,0,1
29170607,10.9769504959,0,3.47128840639,0,3.3330769445,0,3.17644223232,0,3.53684564788,0,3.49178538272,0,3.10723250595,1,0,0,1,0,1,0
38083978,-12.6569500176,-2,0.0,-2,12.8391773783,-2,11.6396595309,-2,4.31456819741,-2,5.33528700388,-2,3.10723250595,0,1,1,0,0,0,1
49527805,0.0,-2,3.10078370751,0,4.47210396977,0,1.14233848489,0,-1.92248695357e-05,-1,4.27904243871,0,3.27106631019,1,0,0,0,1,0,1
16509016,-3.89956713144,-1,3.00371991883,-1,3.27573988372,-1,5.83978638113,-1,3.42023262556,-1,6.78133764067,-1,3.3619754068,0,1,1,0,0,1,0
34501270,7.57583240803,2,3.31146805268,2,3.29690395879,0,3.1436007215,0,3.17150986067,0,3.42870697295,0,3.23961180128,0,1,1,0,0,0,1
28565968,16.3202557485,0,7.96813878676,-1,3.96068872149,-1,2.6651974059,-1,2.34945911801,-1,2.34945911801,-1,3.65930571002,0,1,0,0,1,1,0
27612528,10.5155030664,0,3.95243594445,0,3.95561416279,0,4.02979525546,0,4.00392698094,0,4.02428003017,0,3.60882608014,1,0,1,0,0,0,0
33149207,2.6138485133,-2,0.0,-2,2.8543222812,-2,2.26547709592,-2,2.26547709592,-2,2.26547709592,-2,3.10723250595,0,1,1,0,0,0,1
33691469,17.8162609999,0,4.56124799124,0,4.385466417,0,4.4029652292,0,10.0657784673,0,4.82640377171,0,3.82586236554,0,1,0,0,1,1,0
16369767,6.497317394,2,1.68686411231,2,1.9966804266,-1,6.8925268723,-1,2.60655537129,2,0.0,-1,3.03658897188,1,0,1,0,0,0,1
21626925,12.4505631869,0,5.14531372486,0,6.06309775833,0,11.4017154954,0,9.58535724872,2,5.91913162368,2,3.39121144301,1,0,0,1,0,1,0
30735226,4.07577797584,-1,5.9456751756,0,6.7998718661,0,7.9297625379,0,6.84280067815,0,8.50744574989,0,3.0,0,1,1,0,0,0,1
27362032,7.61682088733,0,4.77072943941,0,8.51471684191,0,8.85525051731,0,3.30965451863,0,4.08889689546,0,3.41995189335,0,1,0,0,1,1,0
14741437,-1.64753718898,-2,0.0,0,7.73538634966,0,2.22406219958,0,5.06563199863,0,2.03818806174,0,3.47602664489,1,0,0,0,1,0,1
49447391,6.68043598574,0,0.0,0,0.0,2,2.28086281082,3,2.10308263824,4,2.1142575698,1,3.53034833533,0,1,0,1,0,0,0
34916616,13.2280629567,0,3.97960346377,0,3.89498709433,0,3.23352205533,0,3.68176973598,0,8.5154021549,0,2.96249606841,1,0,0,0,1,0,1
37562819,16.5451511804,0,19.7300397597,0,4.20447953657,0,4.23351138331,0,4.14112857903,0,16.3843654042,2,3.50339806039,1,0,0,0,1,1,0
39851576,-1.92429111133,-2,4.96165764704,-2,4.15153356977,-1,5.04189683578,-1,3.78791620401,-2,4.06317610838,-2,3.41995189335,1,0,0,0,1,1,0
24565860,18.3600986826,0,8.25988612174,0,8.66449228407,0,11.973916791,0,8.09871905772,0,7.99201525709,0,2.92401773821,1,0,1,0,0,0,1
30677486,9.17403126004,0,2.3637745306,0,2.56644814091,0,3.48279642669,0,4.30332810311,0,2.81599629686,0,3.0,1,0,0,0,1,1,0
58025612,8.18729317297,2,2.38841729214,2,2.36021194113,0,2.0453396574,0,4.48597411963,0,4.38184633348,0,2.84386697985,1,0,0,1,0,1,0
28023447,10.1846208772,0,2.68049899745,0,2.81599628005,0,2.6006913349,0,7.41070676819,0,10.4297856307,0,3.27106631019,1,0,0,0,1,1,0
38884868,-5.37272884412,-2,6.98581150527,-2,4.11664508358,-2,4.11664508358,-2,6.29097029743,-2,7.41143052061,-2,3.3619754068,1,0,0,1,0,1,0
57499219,19.101130094,0,7.62435043883,0,7.52194543869,0,7.99870001793,0,7.9163061404,0,7.62640137153,-1,3.63424118566,1,0,1,0,0,1,0
46533861,7.69783533912,-1,4.57648242842,-1,6.85212648278,-1,4.9925484524,-1,5.11928110838,-1,3.83038056332,-1,2.96249606841,0,1,1,0,0,0,1
32561133,18.8131819285,0,10.40000964,0,10.079295904,0,6.3966583711,0,5.63293235556,0,7.4309187058,0,3.47602664489,1,0,0,0,1,1,0
17548475,8.51416851355,3,2.64688416034,0,3.00592125338,0,2.61530226695,0,2.60362665492,0,2.56644814091,0,3.60882608014,1,0,0,0,1,1,0
57935191,8.20947145114,0,2.10532712515,0,7.88062365476,-1,13.0316065806,0,3.77819466715,0,5.50213231921,2,3.77976314968,0,1,0,1,0,1,0
21190007,10.9330627612,0,4.72532475955,0,4.06136944509,0,3.31870231618,-1,2.27703585261,-2,2.27703585261,-2,3.07231682569,1,0,1,0,0,0,1
48039923,8.1517055078,0,3.16259272872,0,2.57696648854,0,2.11869463963,2,2.59184537766,2,2.60215982269,2,3.03658897188,1,0,0,0,1,1,0
11893180,5.52956994869,-1,3.69491902044,-1,5.12723207916,-1,6.82855100537,0,6.82321869724,2,5.84299009481,1,3.10723250595,1,0,1,0,0,0,1
28227136,13.0839461891,0,5.68813941883,0,5.2367722702,0,8.70205615293,0,3.27481348665,0,11.0525543061,0,3.73251115682,0,1,0,0,1,1,0
19305339,0.0,-2,0.0,-2,0.0,-2,0.0,-1,3.86594850052,-1,7.64600047133,-1,3.53034833533,1,0,1,0,0,1,0
48875677,11.7101631079,3,3.28497516096,4,3.56365290159,2,3.52728655362,2,3.48770524265,2,3.49504264164,2,3.39121144301,1,0,0,1,0,1,0
42684012,4.40347780135,0,2.9748041224,0,5.72748912261,0,2.964662666,0,1.90805159349,0,4.75759410465,0,2.96249606841,1,0,0,0,1,0,1
48668136,12.5039923376,0,4.24787928336,0,4.29040996004,0,6.311244519,0,6.78155373324,0,7.91503729504,0,2.96249606841,1,0,1,0,0,0,1
22713656,12.2737533726,0,2.5903651488,0,2.16420192571,0,5.19402568307,0,6.68555373173,0,2.73471986498,0,3.0,0,1,0,0,1,0,1
44792091,6.45895490575,0,1.59067966671,0,1.52943804387,0,1.49020425709,0,1.41980450923,0,1.3248590428,0,3.07231682569,0,1,0,1,0,0,1
50265808,7.57323420753,0,2.29226731448,0,1.96887492769,0,2.52192537831,0,2.45286251566,0,2.441245266,0,3.30192724889,1,0,0,0,1,0,1
37762041,21.0445907658,0,10.2140447515,0,5.81931632676,0,6.47937672141,0,6.92251919984,2,6.4160298043,1,3.39121144301,0,1,0,0,1,0,1
38989222,2.46109365961,-2,0.0,-2,4.27795666286,-2,0.0,-2,3.78375594124,-2,1.24674009246,-2,3.17480210394,0,1,1,0,0,0,1
59238743,10.9149081363,2,3.9492525809,2,4.13648746775,0,4.24291679196,0,4.19207511659,2,4.95963841179,2,2.84386697985,1,0,1,0,0,0,1
24051627,7.72241000133,0,8.95549816782,0,5.65539319525,0,4.95721316306,0,4.87873573135,0,4.84594923328,0,3.14138065239,1,0,0,0,1,0,1
22693987,9.99256697972,0,3.37808818391,0,6.96313411662,0,5.40625795303,0,14.9029375347,0,5.75372502171,0,3.33222185165,1,0,0,1,0,1,0
14969377,8.58081993457,0,4.74791522917,0,4.74350266601,0,3.77052104612,2,3.23731948189,0,3.79413951674,0,2.80203933066,1,0,0,0,1,0,1
46027236,11.6831414005,2,2.92918858357,2,3.50558704944,2,3.50558704944,2,2.85675981525,2,3.19504695991,1,3.3619754068,1,0,0,0,1,1,0
42738968,-2.17054859526,0,1.7919418395,0,1.7919418395,2,1.7919418395,-1,1.7919418395,-1,3.07787580525,-1,3.68403149864,1,0,0,0,1,1,0
29508590,15.2600610674,0,6.49119096253,0,7.44116305477,0,4.60008512445,0,4.30815246241,0,4.0983852892,0,3.47602664489,0,1,0,0,1,1,0
26154369,-5.62194889413,-2,0.0,-2,6.78176982075,-2,7.18859728014,-2,5.52469033542,-2,-3.0517578125e-05,-2,3.07231682569,1,0,1,0,0,0,1
58695528,-1.96115377023,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.82586236554,1,0,0,1,0,1,0
58934437,-3.27666575712,0,3.27759110756,0,3.27759110756,0,3.27759110756,0,3.27759110756,-1,3.27759110756,0,3.23961180128,1,0,0,1,0,0,1
18571299,10.4233867072,2,2.87370708343,2,2.81724896442,3,3.00371990405,2,3.00261804794,0,2.95786293426,0,3.39121144301,0,1,1,0,0,1,0
41826631,9.22977934175,0,4.77422000545,0,9.01360681381,0,3.41512777601,0,2.84084097789,2,4.2511811619,1,3.55689330449,1,0,0,1,0,1,0
21746599,-6.12623727952,-2,8.39981365044,-2,3.79137612209,-2,5.40217467052,-2,9.57387828675,-2,5.07760935937,-2,3.3619754068,1,0,1,0,0,0,1
55137434,11.6055241436,2,3.13351206792,0,2.95103184817,0,4.38184633348,0,6.77224910382,0,3.16953260963,0,3.95789160968,1,0,1,0,0,0,1
56691928,0.0,0,6.07604622331,0,0.0,0,6.07604622331,0,6.16308613,0,6.18810146712,0,3.10723250595,1,0,1,0,0,0,1
51641287,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,3.03100811325,-1,3.0,1,0,1,0,0,0,1
37340981,12.3254527203,0,3.16557067643,0,6.07416135013,0,6.79363324923,0,6.69798167467,0,8.40445909791,2,3.44821724038,1,0,0,1,0,0,1
27228089,14.1784464407,0,4.04685794401,0,3.74022028214,2,7.48523263723,2,7.81787794846,2,5.83541200571,2,2.84386697985,1,0,0,0,1,0,1
53462548,5.75822434336,2,1.96630794313,2,1.97143523607,2,1.96373423869,0,1.91077738519,0,1.85471021791,2,3.07231682569,0,1,0,0,1,1,0
46756089,4.60571386999,0,2.99488214824,0,3.13249963132,0,2.97255644182,2,3.18626128159,0,3.18919522549,0,3.03658897188,1,0,0,0,1,0,1
10852235,12.6895582493,0,2.48224091805,0,9.42431697799,0,10.4139568378,0,7.06971686316,0,4.04382160115,0,3.9364971831,0,1,0,0,1,0,1
19846093,9.6247823295,-1,2.71464043389,-1,2.71464043389,-1,2.71464043389,-1,2.71464043389,-1,2.71464043389,2,3.47602664489,0,1,1,0,0,1,0
18001885,18.7872581591,0,4.81956809316,0,5.52371336993,0,4.91726020426,0,5.6826053065,0,7.38765366626,0,3.47602664489,1,0,1,0,0,1,0
51855404,0.0,-1,2.99488214824,-1,3.6868945065,-1,4.87998797363,-1,3.3763455478,-1,3.52968118738,-1,3.50339806039,1,0,0,0,1,1,0
