,SHOP_JUL_NET,PAY_JUL,SHOP_AUG_NET,PAY_AUG,SHOP_SEP_NET,PAY_SEP,SHOP_OCT_NET,PAY_OCT,SHOP_NOV_NET,PAY_NOV,SHOP_DEC_NET,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
44106856,2528.4914156,0,-33.510486,0,53.694294,0,1941.580886,0,-68.392398,0,2840.937944,0,F,other,single,05/01/1987,0
48259812,253.5348544,0,0.9540352,2,16.1291576,2,-48.894304,2,8.5863168,0,-64.5762576,0,F,university,single,05/01/1994,1
22739897,5551.173066,0,-68.89923,0,-94.479298,0,915.217892,2,155.328856,2,-281.589452,2,F,university,married,05/01/1973,1
16034196,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,9.1527752,-2,F,graduate school,single,07/01/1993,0
55938615,1456.155851,2,36.462033,0,-43.438415,0,1085.155413,0,1012.678551,0,33.748995,0,F,graduate school,single,05/01/1984,0
28073245,211.7063736,-1,-231.7411128,-2,0.0,-2,0.0,-2,0.0,0,336.3570352,0,M,graduate school,single,17/01/1992,0
22087720,-214.1809024,-1,4.770176,-1,-4.770176,-1,0.0,-1,7.4235864,-1,-0.0298136,-1,F,university,single,18/01/1972,0
27197476,2957.389866,0,667.0793,0,38.966375,0,-46.896793,0,170.146215,0,1302.287862,0,F,graduate school,married,15/01/1977,1
53174441,4324.88007,0,-4408.0302004,0,3072.4405484,0,539.685787,0,-170.444351,0,-87.801052,0,F,graduate school,single,18/01/1985,0
31911109,2441.8530946,-1,394.493555,0,-80.258211,0,1256.523985,0,-66.871904,0,-97.5501,0,M,university,married,10/01/1970,1
41229428,0.0,-2,0.0,-2,0.0,-2,0.0,2,615.65084,2,23.7614392,1,M,university,married,20/01/1976,0
54543877,0.0,-2,0.0,0,2453.65928,0,-50.086848,0,2681.792947,0,1012.738179,0,F,university,married,13/01/1987,0
12241179,419.4177248,0,949.4439052,0,405.763096,0,269.276436,0,78.439581,0,667.735199,0,F,high school,married,04/01/1978,0
24492262,917.9011168,0,30.4694992,0,45.79369,0,41.112954,0,24.92417,0,68.153889,0,F,high school,married,21/01/1983,0
16744353,1374.0193836,0,9.242216,0,136.874237,0,210.18588,0,30.976331,0,294.260232,0,F,high school,married,03/01/1988,0
36344358,292.4416024,2,9.4210976,3,13.714256,0,-57.0036032,0,-35.925388,0,-36.6409144,2,F,university,single,22/01/1994,1
58277078,125.1574928,-2,-201.3312408,-2,198.409508,-2,-151.154952,-2,17.6496512,-2,19.4980944,-2,F,graduate school,married,19/01/1984,1
32581271,1240.007251,0,-20.988774,2,97.013454,0,-5.277007,0,-0.029814,0,-61.058252,0,M,university,single,25/01/1988,0
13133207,4699.7562766,0,-82.255722,0,-96.297928,0,3296.728261,0,899.71482,0,1565.899718,0,F,university,single,26/01/1983,0
16793392,-131.0009584,-2,0.0,-2,0.0,0,4588.3130404,0,-53.396158,0,-123.636999,0,F,high school,single,25/01/1987,0
30553373,44.1539416,-1,21.316724,-1,-23.552744,-1,49.6098304,-1,-48.6856088,-1,-42.8421432,1,F,,single,18/01/1978,0
11481336,5032.6549348,0,-182.012028,0,200.615714,0,1066.074709,0,-57.033417,0,-36.10427,0,F,university,married,09/01/1963,0
30680423,2117.7792628,0,-1949.39205,0,-141.1077688,0,-12.1341352,0,-72.3576072,0,-182.161096,-1,F,university,married,05/01/1976,0
28716401,-29.8136,-2,0.0,-2,84.372488,-2,-84.372488,-2,250.9410712,-2,-250.9410712,-2,F,graduate school,single,26/01/1986,0
39933616,394.7916912,2,23.0757264,2,131.030772,2,72.3576072,3,19.9452984,2,-70.1812144,3,M,university,single,08/01/1979,1
35221373,1103.8783536,2,-12.968916,2,-31.870738,2,-36.84961,2,-39.17507,2,-19.70679,2,F,university,single,04/01/1972,1
55903423,10.43476,2,-5.96272,2,0.0,-1,-10.43476,-2,0.0,-2,0.0,1,F,graduate school,single,22/01/1983,0
58282223,15.6223264,-1,-25.043424,-1,12.521712,-1,12.521712,-1,-25.043424,-1,25.043424,-1,F,university,married,01/01/1978,0
35832142,677.7525688,0,-35.180048,0,-36.4322192,0,705.9562344,0,-20.243434,2,43.110465,1,F,university,single,10/01/1973,0
16322828,2493.192114,0,-58.822233,0,-40.844632,0,1044.936866,0,-90.18614,0,364.381819,2,F,university,married,02/01/1971,0
17583507,-46.509216,-1,11.627304,-1,0.0,0,11.627304,-1,-11.627304,-1,13.2968656,-1,M,university,married,27/01/1985,1
42395461,181.0281792,0,1432.3645988,-1,2707.402829,0,70.628419,0,41.530344,0,55.840873,0,F,graduate school,single,01/01/1991,0
11319384,550.8658872,0,-21.6446736,0,6.8273144,0,788.211957,0,91.945142,0,31.095585,0,M,high school,married,19/01/1986,1
23727912,-0.5366448,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,single,30/01/1983,1
52865581,269.6938256,0,-5.3962616,0,-5.2770072,0,-10.2260648,0,-23.8210664,0,-25.4011872,2,F,university,single,26/01/1989,0
50732245,339.3383952,-1,-304.7248056,-1,-51.130324,-1,29.515464,-1,355.378112,-1,-60.5812352,-1,M,graduate school,single,12/01/1983,0
45569593,832.1870168,0,-18.3949912,0,-17.739092,0,-18.2757368,0,-26.8620536,0,632.7042192,0,F,university,married,05/01/1970,0
27006353,-22.7179632,-1,0.0,-1,0.0,-1,0.0,-1,0.1192544,-1,27.0111216,-1,M,high school,married,30/01/1970,0
46788892,348.3122888,0,97.63954,0,-16.0695304,0,-25.043424,0,443.2387912,0,-508.2324392,0,F,high school,married,18/01/1973,0
49487663,624.6545472,0,-18.9912632,0,-9.5701656,0,-30.111736,0,-31.6322296,0,-31.7812976,0,M,university,single,08/01/1989,0
13942877,-175.303968,-1,-9.3316568,-1,0.0,-1,63.1750184,-1,-50.5638656,-1,100.5016456,-1,F,graduate school,single,30/01/1980,1
57392777,1384.5733976,0,-1.013662,0,845.543509,0,-25.937832,0,1.192544,0,94.65818,0,F,high school,single,19/01/1973,0
56011555,751.9586192,0,-135.1152352,0,-13.2968656,0,289.6689376,0,1930.311346,0,-80.228398,-1,M,high school,single,02/01/1971,0
23495247,2099.414085,0,-55.870687,0,-53.962616,0,11.448423,0,-81.301687,0,-19.021077,0,M,graduate school,single,06/01/1979,0
50039632,423.651256,0,29.6347184,0,17.88816,0,-24.6856608,0,-51.130324,2,17.4111424,1,M,university,single,12/01/1993,0
18343940,14.9068,-1,17.0831928,-1,240.5063112,-1,146.6530984,-1,-350.6973768,-1,30.0819224,-1,F,graduate school,single,08/01/1992,1
25275560,4033.094367,0,-147.279184,0,-1277.244437,0,-151.572343,0,140.302802,0,1831.121498,0,F,university,single,04/01/1966,0
17795395,-6.8869416,0,596.272,0,1550.3072002,0,-578.71179,0,-705.2108942,0,-276.8490896,0,F,graduate school,single,25/01/1983,0
43393693,3881.522025,0,-66.573769,0,171.815777,0,391.929585,0,1270.208428,0,46.240894,0,F,graduate school,single,13/01/1990,0
31797185,1183.510479,2,-34.822285,2,-20.690638,2,-16.009903,2,-16.337853,2,-77.217224,2,F,graduate school,single,03/01/1978,1
51884932,1159.838481,2,102.379902,2,93.376195,2,-103.095428,2,32.377569,2,-56.377517,1,M,high school,married,30/01/1967,1
45488945,451.0499544,0,42.1266168,0,3.9652088,0,938.591755,0,-54.08187,0,-67.170041,0,M,university,single,13/01/1971,0
34536901,815.0441968,-1,-6.1714152,0,-15.4732584,0,185.4107786,0,432.953099,0,16.457107,0,M,university,single,20/01/1992,0
49058583,639.6209744,2,-45.3464856,2,18.6633136,2,-110.6978968,2,16.9341248,2,-42.782516,2,F,graduate school,single,30/01/1986,1
44695600,527.1938888,0,-20.3626888,0,8.8546392,0,-26.2061544,-1,-5.7540248,0,32.9738416,0,M,university,single,11/01/1989,0
59338643,-725.8419056,0,134.9959808,0,-115.6469544,-1,-149.068,-2,59.329064,-1,113.4109344,-1,F,graduate school,single,16/01/1987,0
41944143,-566.4584,-1,0.0,-1,0.0,-1,-566.4584,-1,14.9068,-1,191.8803296,-1,F,graduate school,married,01/01/1986,0
33583438,11435.2149792,0,-244.4119,0,-198.43932,0,78.67809,0,1128.98141,0,-240.14855,0,M,graduate school,single,30/01/1988,0
37494375,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,27/01/1973,1
36303473,0.0,-2,0.0,-2,0.0,-2,0.0,-1,23.254608,-1,-23.254608,1,F,graduate school,single,22/01/1980,0
14578726,193.490264,0,23.3440488,-1,-216.8343128,-1,19.2893992,-1,76.5315112,0,-12.4024576,0,F,graduate school,single,30/01/1995,0
48071093,1159.9279216,0,4485.396493,0,-101.038291,0,-17.947787,0,-117.197261,0,-106.523993,0,F,graduate school,single,03/01/1991,0
29086931,0.0,-2,0.0,-2,0.0,0,124.2034576,0,-27.6372072,0,92.7501096,0,F,university,married,17/01/1978,1
54753751,0.0,-2,0.0,-2,0.0,-2,0.0,-1,38.75768,-1,305.291264,-1,F,university,single,02/01/1989,0
40645181,53.66448,6,17.88816,7,0.0,7,0.0,2,0.0,2,0.0,3,M,university,married,24/01/1990,1
30243874,-89.4408,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,single,20/01/1993,1
26260201,823.1833096,0,1.788816,0,0.596272,0,649.071886,0,385.549475,0,465.777873,0,F,university,single,21/01/1994,0
12093116,643.2880472,0,5.9030928,0,2.98136,0,30.7974488,0,27.3688848,0,2.8621056,0,M,graduate school,single,22/01/1987,0
16113773,598.4185792,0,-23.9105072,2,15.7713944,0,-56.347704,0,-48.9241176,0,-53.962616,0,M,graduate school,single,25/01/1988,1
40143756,0.0,-1,80.347652,-1,-49.1029992,-1,-5.664584,2,-0.0894408,-1,57.9576384,-1,F,graduate school,married,11/01/1982,0
53493163,241.49016,0,-74.235864,0,-51.8160368,0,-60.1042176,-1,114.78236,0,100.6209,0,F,graduate school,single,26/01/1993,0
51487296,543.5913688,0,9.5999792,2,13.41612,2,-4.173904,0,-98.1761848,0,-40.546496,0,M,graduate school,married,07/01/1978,0
24534130,36.1340832,0,3.0409872,2,4.7105488,2,-39.7713424,2,5.3068208,3,5.3366344,-1,F,graduate school,single,22/01/1989,0
17057579,287.70124,0,16.1291576,0,-4.3825992,0,35.03098,0,78.8271584,0,93.763772,0,F,university,married,05/01/1985,0
53909721,-1469.154581,0,425.440072,0,-24.26827,1,-34.822285,1,-292.560857,1,-149.902781,1,M,graduate school,married,06/01/1984,0
34838904,1995.990706,2,-68.034635,2,-9.599979,2,-12.790034,2,-41.053328,2,-40.66575,2,F,high school,married,11/01/1968,1
50319196,855.5310656,0,-20.6608248,0,-8.6757576,0,-3.6074456,0,-34.0173176,0,-29.9030408,0,F,graduate school,single,05/01/1990,0
30605163,-301.8627,-1,0.4173904,0,136.695356,-1,-126.9463088,-1,41.0235136,-1,-51.130324,-1,M,graduate school,married,02/01/1973,0
18030668,-9.1527752,-1,0.0,-1,9.1527752,-1,-9.1527752,-1,0.0,-1,-4.919244,-1,F,university,married,04/01/1978,0
44145739,0.0,-2,0.0,-2,0.0,2,29.8136,2,0.0,-1,-29.8136,-2,M,university,single,02/01/1986,0
41455810,2626.57816,0,114.007206,0,-23.165167,0,1046.546801,0,140.12392,0,44.571332,-1,M,high school,married,25/01/1973,1
16569215,1846.8332652,0,-63.473154,0,658.373729,0,168.417026,0,-45.853317,0,27.339072,0,F,university,married,10/01/1980,0
29203420,409.7283048,2,-21.9726232,2,13.9527648,2,-52.8893264,2,14.4894096,0,-75.1600856,0,F,university,married,13/01/1987,1
22617545,939.754486,0,-41.947736,0,-27.040935,0,-21.465792,0,-43.4682286,0,-43.7961784,0,F,high school,single,05/01/1964,0
56988326,0.0,0,310.06144,0,285.614288,0,282.2453512,0,171.5176408,0,438.230106,0,M,university,single,18/01/1991,0
43713997,6021.7509282,0,-116.988567,0,13.893138,0,-80.198584,0,280.068958,0,638.547685,0,F,university,single,15/01/1983,0
35863547,0.0,0,1506.034004,0,432.028878,0,-357.047674,0,-111.204728,0,-300.670156,0,F,graduate school,single,,0
33405311,836.5994296,0,-2.98136,0,-17.2620744,0,39.1750704,0,1498.222841,0,8.168926,0,F,university,married,14/01/1972,0
31615593,299.7161208,2,55.453296,2,186.4542544,0,-10.7925232,0,307.0204528,2,26.981308,1,F,graduate school,single,31/01/1992,0
47111038,-199.5722384,-2,0.0,-1,84.2830472,-1,-84.2830472,-2,0.0,-1,141.6146,-1,M,graduate school,married,15/01/1976,1
45142297,362.2650536,-1,-397.9519328,-1,222.2305744,-1,78.7675312,-1,-226.5535464,-2,50.4446112,-2,F,university,single,30/01/1980,0
22100419,0.0,0,157.26674,0,-3.577632,0,-8.1092992,2,6.857128,2,-25.5502552,3,M,university,single,01/01/1993,0
36488505,244.2926384,-1,-291.8155168,-1,240.595752,-1,-240.595752,-1,-9.4210976,-1,25.490628,-1,M,graduate school,married,29/01/1975,0
15893184,1055.4312532,0,0.0894410000001,0,-17.56021,0,-17.560211,0,-16.218598,0,-29.366396,0,M,university,married,18/01/1967,0
37958063,1929.864142,0,62.996136,0,-704.3463,0,19.527908,0,4306.365825,0,12.67078,0,M,graduate school,single,22/01/1984,0
18431539,1113.448519,0,-40.844632,0,-455.164231,0,127.1251904,0,3605.9549196,0,-105.152567,0,F,university,married,08/01/1965,1
31582369,-16.0099032,-2,-12.6111528,-2,0.0,-2,0.0,-2,-22.062064,-2,48.8346768,-2,F,university,married,16/01/1973,0
28886750,66.5439552,0,-12.4620848,-1,43.7663648,0,21.8831824,0,-18.1266688,2,79.6917528,1,F,graduate school,single,01/01/1993,1
51829202,-207.2641472,0,84.1936064,-1,-234.334896,-1,156.4617728,-1,-75.0706448,-1,40.1291056,-1,F,university,married,30/01/1979,0
44758378,939.0389596,0,451.079768,0,74.891763,0,-33.421046,0,239.611903,0,-35.03098,-1,F,university,single,01/01/1993,0
26512114,0.0,0,550.7466328,0,-5.0384984,0,6.857128,2,18.7229408,-1,-74.1762368,1,F,university,single,09/01/1993,0
48237272,668.2420304,0,100.6507136,0,165.733802,2,202.523785,0,-44.750213,0,-107.776164,0,F,graduate school,single,10/01/1989,0
21402230,295.1248264,0,-87.2345936,0,550.3888696,0,38.2508488,-1,139.7661568,0,-617.9763008,-1,F,graduate school,married,01/01/1979,0
43593650,341.961992,0,109.863116,0,153.1822768,0,-18.2459232,0,93.4358224,0,60.5812352,0,F,graduate school,single,,0
21825254,0.0,-2,0.0,-2,0.0,-2,0.0,0,615.65084,0,-41.589972,0,F,high school,married,23/01/1965,0
17581724,498.2150696,0,-10.7030824,0,-11.0012184,0,-10.2558784,0,957.4935772,0,-19.408653,0,M,graduate school,married,14/01/1962,0
13299474,337.1023752,0,70.3004688,0,161.8282208,0,681.2705736,0,-24.298084,0,-777.4194336,0,M,university,single,14/01/1986,0
16349952,423.4723744,0,-14.9068,0,2373.1625602,0,-139.915225,0,-144.745028,0,-76.531511,0,F,university,single,24/01/1980,0
12157971,1388.359725,2,24.327897,0,-150.022035,0,-61.684338,0,-33.182537,0,-33.033469,0,F,graduate school,single,21/01/1988,0
57970682,4849.092599,0,-110.817151,2,232.605707,0,-328.247736,0,-158.041893,0,-112.665595,0,M,university,single,24/01/1982,0
10817398,3344.817598,0,5.694397,0,-78.707904,0,49.997407,0,12.163949,0,-71.22469,0,F,high school,married,03/01/1978,0
43260486,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,20.9291472,-2,F,graduate school,single,,0
24279299,-57.7191296,0,160.5164224,0,655.9588272,-1,-584.5254416,-1,-222.7970328,-1,99.0407792,-1,F,graduate school,married,17/01/1962,1
35879956,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,6993.94261,0,M,graduate school,married,02/01/1962,0
28086655,3583.833229,0,12.104321,0,-8.28818,0,44.660772,0,-1.58012,0,-45.406113,0,M,high school,single,20/01/1988,0
31098899,496.694576,0,-44.869468,0,65.58992,0,0.447204,0,-15.7415808,0,73.341456,0,F,university,single,05/01/1986,0
40889395,0.0,-2,0.0,0,545.737948,0,-32.2583152,0,-325.7732072,0,587.2384792,0,M,university,single,03/01/1990,0
57449032,1827.424612,0,84.22342,0,-1.222358,0,91.647007,0,-207.830606,0,-51.696782,0,F,university,married,08/01/1979,0
39451264,2868.127947,2,350.011664,2,757.653017,2,570.811186,0,-361.460087,0,-176.735021,0,M,graduate school,single,17/01/1982,1
37105512,6107.614096,0,-127.333886,0,-138.036968,0,-79.363803,0,1761.029725,0,-148.143778,0,F,university,single,27/01/1987,0
31955882,5386.0951626,0,443.984131,0,-97.013454,0,-37.117932,0,631.72037,0,-13.654629,0,M,university,married,22/01/1982,1
37071019,4653.187434,0,-87.383662,0,106.494179,0,1563.30593,0,-33.361419,0,-85.982422,0,F,university,married,06/01/1981,0
14310741,-114.9910552,-1,64.3377488,-1,156.819536,-2,-194.3250448,-1,-13.0285432,-1,9.391284,-1,F,graduate school,married,28/01/1981,0
20362183,-18.2459232,0,89.4109864,0,160.4269816,0,-265.4602944,0,-39.950224,0,46.360148,0,F,university,married,27/01/1966,0
53785288,-351.9197344,-1,54.111684,-1,23.8806936,-1,287.4627312,-1,141.2568368,-1,-419.4475384,-1,F,graduate school,married,08/01/1986,0
56745424,908.0030016,2,-22.7477768,2,-17.4707696,2,-9.838488,0,-100.173696,0,-38.8471208,0,F,university,married,19/01/1984,0
21400458,4771.845562,0,785.916309,0,21.137843,0,656.704167,0,812.83799,0,184.218235,0,M,graduate school,single,07/01/1979,0
33674146,-663.4718544,0,-7.1850776,0,-1.1329168,0,786.8703444,0,-39.532833,0,-39.353952,0,M,university,single,31/01/1993,0
25247911,3285.78667,0,160.546236,0,-9.540352,0,367.184297,0,278.697533,0,-70.777486,0,F,university,single,16/01/1990,0
36254969,-12.968916,-1,0.0,-1,0.0,-1,716.27174,0,-16.1887848,0,-6.409924,0,M,graduate school,single,27/01/1988,0
18958483,28.6508696,0,-38.310476,0,-54.0818704,-1,-10.5540144,0,-12.3428304,-1,-12.3428304,-1,M,university,married,29/01/1983,0
23917444,198.5883896,0,-37.5949496,0,1.043476,0,6.3801104,2,54.7377696,0,-60.0147768,0,M,graduate school,single,27/01/1989,0
33847558,832.991984,0,-19.826044,0,-18.1564824,0,-21.1974696,0,-30.7676352,0,-38.8471208,0,M,high school,married,30/01/1973,1
37393006,-106.0171616,-1,-0.5664584,-1,-5.3366344,-1,42.037176,-1,-21.018588,-1,23.254608,-1,M,graduate school,single,09/01/1988,1
50407585,793.0715736,2,29.664532,2,-37.0583048,0,-122.832032,0,-31.3340936,0,-29.9328544,0,M,high school,single,02/01/1988,1
58147711,24.9241696,0,0.0,-1,-10.43476,-1,-14.4894096,-2,0.0,-2,0.0,1,F,graduate school,single,24/01/1968,1
23179089,176.4070712,0,-0.447204,0,5.813652,0,113.2618664,0,339.4874632,2,106.1960432,1,M,graduate school,married,19/01/1987,0
56946382,1050.60145,0,-248.2876604,0,-137.0233056,0,-587.3875472,-1,-64.2184944,-2,73.6694056,-2,M,graduate school,single,10/01/1985,0
47619983,0.0,0,365.812872,0,963.575552,0,502.35916,0,491.029992,0,5371.218176,0,M,graduate school,married,30/01/1950,0
49869838,1334.277854,0,12.611153,0,4.829803,0,22.956472,0,15.950276,0,10.822337,0,F,university,single,03/01/1984,0
24865766,2488.2132426,0,4.978871,0,98.981152,0,1091.147946,2,168.894044,2,-33.361418,2,M,university,single,21/01/1988,1
12680975,-20.7502656,-1,-11.329168,-1,22.658336,-1,-11.329168,-1,-20.7502656,-1,41.5005312,-1,M,graduate school,single,07/01/1975,1
23975022,458.2648456,0,-173.3064568,0,-110.5488288,2,7.2447048,-1,-118.2407376,-1,1429.8006288,0,M,graduate school,single,06/01/1987,1
44815977,0.0,-2,0.0,-1,188.5113928,-1,-64.3377488,0,-16.3378528,0,249.8975952,-1,F,university,single,28/01/1994,1
57104434,-7.8707904,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,single,22/01/1991,0
23746895,1924.587134,2,-39.085629,2,-55.721619,2,-12.01488,0,-102.02214,0,-62.757628,0,F,university,married,14/01/1971,0
37678444,-311.6713744,-1,194.0269088,-1,-221.4256072,-1,980.1817268,-1,-1005.3742188,-1,1215.1128948,-1,F,high school,married,28/01/1966,0
31324381,450.0661056,3,15.7415808,4,24.4769656,5,-7.5130272,6,15.7415808,7,6.5888056,8,F,university,married,21/01/1972,1
25266884,515.1491944,0,-10.8223368,0,-11.2099136,0,-10.4049464,-1,-554.8907232,-2,846.2888496,-2,F,high school,married,26/01/1966,0
54312858,0.0,-2,0.0,0,157.26674,0,-36.8794232,2,6.2906696,-1,-73.341456,-1,M,high school,single,28/01/1993,1
38299990,1430.2776466,0,34.852098,0,400.873666,0,150.588493,0,5313.200911,0,-108.968708,0,M,high school,single,16/01/1970,0
48458414,1898.649302,0,-43.22972,0,298.255255,0,185.112642,0,151.930106,0,-12.342831,0,F,university,single,17/01/1983,0
49326220,414.7668032,0,-27.5477664,0,-52.3526816,0,-14.012392,2,-13.565188,0,-13.0881704,0,F,university,married,30/01/1963,1
29168112,138.2456632,0,-426.8114976,-1,50.235916,0,88.3675104,-1,-72.5663024,-1,-148.5611688,-1,F,graduate school,single,,0
11016571,-237.7336464,-1,72.7749976,-1,60.521608,-1,-60.521608,-1,77.962564,-1,97.2817768,-1,F,graduate school,married,21/01/1991,0
24231020,373.4749672,0,205.3560768,0,26.3254088,0,112.4867128,0,46.9266064,0,-16.2185984,0,F,university,married,01/01/1987,0
24586570,-201.3014272,-2,313.6986992,-2,-273.4801528,-2,280.0391448,-2,-296.7645744,-2,2.7428512,-2,F,graduate school,single,11/01/1984,1
32103226,414.7668032,0,-4.173904,0,-13.3863064,2,14.3701552,0,-52.7998856,0,-30.3502448,0,F,university,married,06/01/1979,0
58380996,836.0329712,0,-75.6967304,0,-42.8719568,0,-42.0669896,0,11.7167448,0,-42.2160576,0,M,high school,married,01/01/1961,0
34829508,277.2962936,0,-48.8346768,0,-24.59622,0,-24.8347288,2,9.391284,0,-70.06196,0,M,graduate school,other,09/01/1961,1
18519892,1340.389642,-1,-806.5175068,-1,0.3279496,-1,235.0206088,-1,-148.3822872,-1,-3.7565136,-1,M,graduate school,married,26/01/1977,0
42403229,2342.27567,0,260.421796,0,163.855546,0,830.547269,0,49.460762,2,106.792315,2,F,university,married,23/01/1975,1
58232826,549.5540888,0,22.509268,0,498.2746964,0,313.967022,0,27.786275,0,57.003603,0,F,university,single,02/01/1993,0
56561123,608.0781856,0,-33.8682496,0,-34.0471312,0,1679.6385972,0,-17.768906,0,-52.084359,0,M,university,married,08/01/1964,0
20385770,23.254608,-1,-23.254608,-2,0.0,2,59.776268,2,5.9030928,-1,-34.3750808,-1,F,university,single,28/01/1993,1
25361549,27.726648,-1,27.3688848,-1,-43.4682288,-1,0.0,-1,0.0,2,37.5949496,-1,M,high school,married,26/01/1970,0
22165489,0.0,0,160.99344,0,166.4493288,0,89.4408,0,-32.1092472,0,29.515464,0,M,university,single,02/01/1991,1
18446986,1467.723528,0,101.992326,0,185.172269,0,426.960566,0,65.232157,0,-38.250849,0,F,university,single,19/01/1989,0
20164126,0.0,-1,23.254608,-1,-46.509216,-2,11.627304,-2,11.627304,-1,11.627304,-1,F,university,married,18/01/1974,0
49781724,0.0,-1,7.0956368,-1,13.5950016,-1,104.7351768,-1,1.4608664,0,-26.2061544,0,F,high school,married,18/01/1988,0
32054782,390.0513288,0,172.9486936,0,-11.8061856,2,21.0782152,2,-67.229668,2,17.590024,1,M,high school,single,03/01/1988,0
16126298,65.6495472,3,15.2645632,2,-38.0719672,2,7.7217224,-1,-8.496876,-1,462.5281904,-2,F,university,married,23/01/1972,0
12538967,-226.8218688,-1,-128.8841928,-1,155.03072,0,-81.5700096,-1,-74.8023224,-1,53.66448,-1,F,graduate school,single,24/01/1989,0
46984257,1327.957371,0,-35.865761,0,-35.746506,0,-36.312965,0,-28.561429,0,-28.382547,0,M,university,married,24/01/1965,0
43381456,1448.702451,0,195.338707,0,-63.622222,0,-1219.2867992,0,5479.0539672,0,-4739.140042,-1,M,graduate school,single,26/01/1986,0
26152842,2678.543265,0,40.904259,0,388.888598,0,587.32792,0,141.704041,0,-26.235968,0,F,university,single,,1
26603905,3465.204914,0,-108.253181,0,-117.078007,0,-86.936458,-1,-3743.0080392,-1,-12.4024576,1,M,university,married,23/01/1977,0
39630900,-138.2158496,-2,-81.391128,-2,19.1999584,-1,24.5664064,-1,-49.7290848,-2,0.0,1,F,university,single,21/01/1992,0
54198341,-0.447204,-1,-11.1801,-1,10.4645736,-1,-10.4645736,-1,20.0645528,-1,-20.0645528,-1,F,graduate school,single,19/01/1992,0
53374313,1225.696723,0,28.621056,0,-127.840717,0,2.89192,0,105.122753,0,-11.985067,0,F,university,other,13/01/1977,0
51718947,2023.4788456,-1,-1792.393632,0,526.21004,2,716.182299,2,-88.606019,2,45.46574,2,F,university,single,28/01/1985,1
50753711,-26.4744768,-1,113.3811208,-1,284.8391344,-1,-320.4365728,-1,5.21738,-1,-94.9265024,-1,F,high school,single,15/01/1988,0
25441661,71.55264,7,0.0,7,0.0,7,0.0,7,0.0,2,0.0,2,M,graduate school,single,07/01/1968,0
57170382,1254.4072196,0,-26.802426,0,-27.130376,0,-22.419827,0,-30.290618,2,-10.136624,1,F,graduate school,single,25/01/1991,0
11702121,-73.4607104,-2,59.1203688,-2,35.0011664,-2,-52.7998856,-2,152.1388008,-2,-295.89998,-2,M,graduate school,married,18/01/1981,0
41172299,-302.4887856,-2,-12.372644,-2,-18.2459232,-2,84.7600648,-2,-51.3092056,-2,-7.1850776,-2,F,university,married,09/01/1979,0
12087072,522.48334,2,-96.4768096,2,11.2397272,0,-70.8073,0,-44.9589088,2,-15.950276,1,M,university,single,12/01/1992,1
33709578,-165.5847344,-1,-92.0047696,0,122.832032,0,0.0,-1,-122.832032,-1,124.6804752,-1,M,graduate school,single,25/01/1985,1
23332864,-130.1661776,-1,-170.4741648,-1,-106.8221288,-1,23.3440488,-1,0.0,-1,0.0,-1,M,graduate school,single,01/01/1985,1
58491384,6322.808661,0,-155.77606,0,18.424805,0,94.866875,0,78.081818,0,-2.534156,0,M,university,married,07/01/1975,0
22920847,-8.7055712,-1,10.5540144,-1,-6.409924,-2,-1.6099344,-1,7.9304176,-1,-8.5266896,1,M,graduate school,single,02/01/1992,0
11771794,3774.4613872,0,-82.047027,0,-81.897959,0,537.360326,2,274.016798,0,-208.725014,0,F,university,married,29/01/1977,1
28627156,0.0,-2,0.0,-2,0.0,-2,30.5291264,-2,-30.5291264,-2,0.0,-2,F,graduate school,single,04/01/1987,0
27685195,2046.822894,0,-49.520389,0,3.7267,0,-21.465792,0,31.512975,0,4.233531,0,M,university,single,21/01/1969,0
12006028,102.3500888,-1,-152.4369368,-1,120.4171304,-1,-18.7527544,-1,109.4755392,-1,-175.2741544,-2,F,high school,married,29/01/1961,0
55806059,18.8421952,-1,-9.4210976,0,9.4210976,-1,-18.8421952,2,9.4210976,2,9.4210976,-1,F,graduate school,married,06/01/1961,0
27434795,288.893784,0,-89.4408,0,82.881808,0,-25.937832,0,-5.6943976,0,-3.9950224,0,M,university,married,26/01/1987,1
37536182,35.4185568,0,498.3641376,0,-513.2113104,0,16.0099032,0,239.8205984,0,1758.078178,0,M,university,married,03/01/1987,0
47337369,822.0503928,0,-0.8049672,0,-34.732844,0,528.4460604,0,-32.467011,0,-38.548985,0,F,university,married,13/01/1977,0
26913478,0.0,-2,0.0,-2,0.0,-2,99.5177968,-1,-65.1725296,-1,-34.3452672,-2,F,university,single,20/01/1985,0
