,CUM_PAY_JUL,PAY_JUL,CUM_PAY_AUG,PAY_AUG,CUM_PAY_SEP,PAY_SEP,CUM_PAY_OCT,PAY_OCT,CUM_PAY_NOV,PAY_NOV,CUM_PAY_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
48039923,20.4819432,0,40.9937,0,61.86322,0,108.7898264,2,108.7898264,2,168.4170264,2,F,university,married,01/01/1988,1
11893180,2982.999748,-1,6135.698507,-1,6195.3555206,-1,6320.9005902,0,6382.107911,2,6383.598591,1,F,graduate school,single,04/01/1986,0
28227136,83.47808,0,169.93752,0,287.1347816,0,365.3954816,0,2797.1417656,0,2863.0596352,0,M,university,married,23/01/1964,1
19305339,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,57.7787568,-1,F,graduate school,married,14/01/1972,0
48875677,62.60856,3,62.60856,4,73.2818288,2,258.1261488,2,362.4737488,2,466.8213488,2,F,high school,married,25/01/1977,1
42684012,59.6272,0,89.4408,0,104.3476,0,119.2544,0,150.7375616,0,187.4977304,0,F,university,single,15/01/1990,0
48668136,74.832136,0,152.347496,0,229.862856,0,396.819016,0,474.334376,0,580.8285552,0,F,graduate school,single,15/01/1990,0
22713656,65.58992,0,1624.602691,0,1684.229891,0,1714.043491,0,1773.670691,0,1812.428371,0,M,university,single,21/01/1989,0
44792091,0.0,0,35.77632,0,65.58992,0,85.266896,0,118.3898056,0,151.0655112,0,M,high school,single,22/01/1987,1
50265808,44.422264,0,62.310424,0,84.670624,0,174.111424,0,218.831824,0,263.552224,0,F,university,single,18/01/1980,0
37762041,284.868948,0,642.8110296,0,1011.3667528,0,1369.2492072,0,1786.7886752,2,1786.9377432,1,M,university,single,26/01/1977,1
38989222,0.0,-2,0.0,-2,0.0,-2,0.0,-2,29.8136,-2,66.2756328,-2,M,graduate school,single,25/01/1984,0
59238743,44.7204,2,106.8221288,2,136.6357288,0,220.4119448,0,283.6167768,2,283.6167768,2,F,graduate school,single,27/01/1993,1
24051627,36.074456,0,125.515256,0,721.787256,0,870.855256,0,930.92966,0,1229.06566,0,F,university,single,11/01/1986,0
22693987,59.6272,0,119.2544,0,193.7884,0,253.8329904,0,310.4788304,0,519.1740304,0,F,high school,married,23/01/1979,0
14969377,0.0,0,12.6409664,0,27.1601896,0,68.8992296,2,68.8992296,0,176.2281896,0,F,university,single,17/01/1994,0
46027236,59.6272,2,208.6952,2,208.6952,2,268.3224,2,410.3245768,2,410.3245768,1,F,university,married,09/01/1979,1
42738968,15.9800896,0,15.9800896,0,15.9800896,2,27.4881392,-1,38.9961888,-1,44.7502136,-1,F,university,married,24/01/1966,0
29508590,0.0,0,447.204,0,745.34,0,1257.7761568,0,1653.2535608,0,2031.349636,0,M,university,married,09/01/1975,0
26154369,0.0,-2,0.0,-2,155.9549416,-2,155.9549416,-2,506.0262328,-2,675.427108,-2,F,graduate school,single,02/01/1987,0
58695528,7.5428408,-2,7.5428408,-2,7.5428408,-2,7.5428408,-2,7.5428408,-2,7.5428408,1,F,high school,married,31/01/1960,0
58934437,59.6272,0,83.47808,0,113.29168,0,147.57732,0,183.35364,-1,224.9137984,0,F,high school,single,28/01/1982,0
18571299,47.70176,2,107.32896,2,166.95616,3,171.4282,2,231.0554,0,344.8539112,0,M,graduate school,married,02/01/1977,0
41826631,59.6272,0,119.2544,0,268.3224,0,313.0428,0,402.4836,2,402.4836,1,F,high school,married,30/01/1971,0
21746599,288.7745296,-2,347.626576,-2,940.4401984,-2,994.7903912,-2,1152.6832168,-2,2088.4128664,-2,F,graduate school,single,30/01/1978,0
55137434,86.7873896,2,86.7873896,0,287.403104,0,342.9160272,0,402.7221088,0,492.9976896,0,F,graduate school,single,15/01/1954,0
56691928,0.0,0,0.0,0,0.0,0,4.47204,0,64.09924,0,103.6917008,0,F,graduate school,single,06/01/1987,0
51641287,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,F,graduate school,single,20/01/1989,1
37340981,149.068,0,238.5088,0,313.0428,0,387.725868,0,481.936844,0,574.359004,2,F,high school,single,15/01/1975,1
27228089,78.409768,0,198.7672712,0,302.5782264,2,302.5782264,2,403.9444664,2,763.8840592,2,F,university,single,05/01/1993,0
53462548,44.7204,2,74.534,2,104.3476,2,134.1612,0,184.84432,0,229.56472,2,M,university,married,20/01/1987,0
46756089,0.9838488,0,8.3179944,0,12.5813392,0,21.167656,2,21.167656,0,89.738936,0,F,university,single,10/01/1989,0
10852235,149.068,0,298.136,0,447.204,0,521.738,0,629.06696,0,807.94856,0,M,university,single,19/01/1955,0
19846093,24.4769656,-1,940.5594528,-1,960.5643784,-1,980.569304,-1,1000.5742296,-1,1020.5791552,2,M,graduate school,married,01/01/1974,1
18001885,253.4156,0,506.8312,0,760.2468,0,1013.6624,0,1267.078,0,1517.7805624,0,F,graduate school,married,13/01/1974,0
51855404,0.0,-1,0.0,-1,26.8620536,-1,76.9787152,-1,193.192128,-1,231.6814856,-1,F,university,married,18/01/1973,0
30398076,0.0,0,0.0,0,29.8136,2,29.8136,0,175.90024,0,236.0938984,0,F,university,married,11/01/1979,1
51825790,0.0,2,14.9068,2,14.9068,-1,32.79496,-1,98.38488,-1,697.2506632,1,F,graduate school,single,02/01/1992,1
27604934,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.0,2,0.0,3,F,university,single,07/01/1988,1
37358339,0.0,0,0.0,0,24.894356,0,24.9539832,0,60.7303032,0,117.614652,0,M,university,single,30/01/1989,0
11706085,0.0,-2,0.0,-1,0.0,-1,63.1452048,-1,86.1016768,-1,1029.3443536,-1,F,university,married,07/01/1979,1
27884965,29.8136,0,50.086848,0,69.7041968,0,108.4618768,0,168.0890768,0,206.5188072,2,M,high school,married,22/01/1964,0
51508058,91.4979384,0,180.9387384,0,270.6180472,0,360.4166104,0,458.8014904,0,637.6830904,0,M,university,married,21/01/1961,0
28818479,2601.773245,0,2604.8738594,0,2610.5980706,0,2640.4116706,-1,3267.4811194,0,3357.6076322,0,F,graduate school,married,,0
46377008,0.0,-2,0.0,-2,0.0,0,0.0,0,29.8136,0,119.2544,0,M,university,single,30/01/1982,0
36470588,599.25336,0,1046.9940048,0,1255.9575272,0,1852.318968,0,2911.327854,0,3359.0684988,0,M,graduate school,single,13/01/1983,0
11520734,265.1323448,-2,265.1323448,-2,265.1323448,-1,331.3185368,-1,354.5731448,-1,354.5731448,-1,F,university,single,12/01/1987,0
13459558,29.8136,2,83.5078936,2,83.5078936,2,113.3214936,2,158.0418936,2,202.7622936,2,M,university,married,14/01/1979,1
49705589,389.3954296,-1,450.2151736,-2,450.2151736,-2,450.2151736,-2,450.2151736,-1,450.2151736,-1,F,graduate school,married,03/01/1978,1
14510293,113.7686976,0,265.191972,0,571.0496944,0,843.0391672,0,1141.6819984,0,1932.66662,0,M,university,single,08/01/1981,0
15935129,0.0,7,0.0,7,0.0,7,0.0,2,0.0,2,0.0,3,F,university,single,08/01/1992,0
16822097,29.8136,0,74.534,0,163.9748,0,283.2292,2,283.2292,2,1139.028588,2,F,graduate school,single,13/01/1988,1
35093264,23.1949808,-1,34.8222848,0,34.8520984,0,34.881912,-1,69.7041968,-1,81.3315008,-1,M,graduate school,single,02/01/1987,0
16642591,86.8470168,0,235.9150168,0,393.9270968,0,1377.7758968,0,1675.9118968,-1,4472.0698138,-1,F,university,married,04/01/1991,0
39341650,6.7378736,0,6.7378736,0,18.484432,0,60.223472,0,113.3513072,2,113.3513072,1,M,high school,single,26/01/1989,0
54135815,35.77632,0,68.4520256,0,101.2469856,0,145.9673856,0,205.5945856,0,295.0353856,0,M,university,married,,0
22157628,74.534,0,163.9748,0,238.5088,0,327.9496,0,447.204,0,536.6448,0,F,university,married,06/01/1974,0
52368594,25.788764,0,53.813548,0,79.75138,0,104.7649904,0,143.3139752,0,217.8479752,0,M,high school,single,07/01/1988,0
54488902,299.6863072,0,747.9934104,0,1048.2163624,0,1504.5135104,0,2100.7855104,0,2547.9895104,0,F,university,single,28/01/1988,0
13773889,11.92544,0,22.658336,0,34.583776,0,45.018536,0,80.794856,0,122.086692,0,F,university,single,13/01/1968,0
47431831,0.0,2,11.627304,2,11.627304,3,69.763824,2,69.763824,2,69.763824,-1,F,university,married,28/01/1985,1
28340421,150.4394256,0,299.8651888,0,449.1120704,0,539.8646688,0,689.3202456,0,988.9767392,0,F,university,other,17/01/1980,0
49652352,14.9068,-2,89.6196816,-2,715.4071456,-2,731.3574216,-2,854.1894536,-2,906.780644,-2,F,university,single,28/01/1989,1
52752934,4.47204,-2,4.47204,-2,4.47204,-2,4.47204,-2,4.47204,-2,4.47204,-2,F,university,single,03/01/1986,0
44483092,4928.337148,-1,4953.3507584,0,4968.6153216,0,5058.0561216,0,5658.6809072,-1,11655.7759882,-2,F,graduate school,single,18/01/1988,0
27061388,0.0,-1,149.068,0,149.6344584,0,157.5052488,0,193.4008232,2,213.5548168,1,M,university,single,23/01/1987,0
53055674,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.0,0,56.64584,0,F,graduate school,single,07/01/1984,0
50861129,17.88816,0,39.950224,0,60.9986256,0,82.2259088,0,157.3263672,0,223.452932,0,F,university,married,05/01/1980,0
45598507,74.534,2,208.6952,2,208.6952,2,298.136,2,396.52088,2,500.86848,2,F,graduate school,married,19/01/1981,1
49002530,149.068,0,298.136,0,596.272,0,715.5264,0,834.7808,0,983.8488,0,M,graduate school,single,16/01/1986,0
16354292,0.0,0,29.8136,0,59.6272,0,193.5498912,0,312.8042912,0,432.9530992,0,F,university,single,22/01/1987,0
53579070,60.7601168,-1,198.7970848,-1,452.4810072,-1,717.0767072,-1,967.6302016,-1,1011.5456344,-1,F,university,single,24/01/1977,0
25602659,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.0,0,238.5088,0,M,university,married,25/01/1981,0
49776338,39.652088,0,77.813496,0,110.012184,0,141.2866504,0,185.3809648,0,237.5249512,0,F,university,single,26/01/1990,0
36033954,651.4867872,-1,750.7660752,-1,855.7099472,0,3338.8250642,-1,4965.2761982,2,4965.2761982,-1,F,high school,married,24/01/1973,0
52336314,89.4408,0,178.8816,0,253.4156,0,402.4836,0,581.3652,0,760.2468,2,F,graduate school,single,15/01/1987,0
24719312,0.0,2,37.8036448,2,98.5637616,2,98.5637616,3,98.5637616,4,98.5637616,1,M,university,married,08/01/1980,0
58723704,81.4507552,-1,190.0617,-1,335.1346776,-2,401.2612424,-2,635.6557656,-2,856.7832368,-2,M,university,single,21/01/1975,0
23587601,298.136,0,596.272,0,1043.476,0,1490.68,-1,1979.62304,0,2237.2423576,-1,F,graduate school,single,23/01/1979,0
22116331,0.0,-2,0.0,-2,0.0,2,0.0,2,0.0,0,101.36624,0,F,graduate school,single,15/01/1988,1
58559736,221.1870984,-1,525.0473096,-1,696.5351368,-1,1073.9454992,-1,1779.4545296,-1,2043.871348,-1,F,graduate school,single,16/01/1982,0
27461128,29.8136,0,59.6272,0,89.4408,0,208.6952,0,268.3224,0,327.9496,0,M,university,married,07/01/1975,0
35046458,2015.965818,2,2015.965818,-1,2047.8365564,0,2047.8365564,0,2180.0598724,0,5758.9142304,0,F,university,married,24/01/1976,0
48833715,387.5768,0,655.8992,0,903.3818936,0,1201.5178936,0,1469.8402936,0,1767.9762936,0,M,university,married,20/01/1971,0
47265057,15.5925128,0,31.1253984,0,46.1514528,0,91.7960744,0,128.1388528,0,172.7996256,0,F,university,single,03/01/1966,0
39336580,14.9068,0,26.83224,0,41.73904,0,71.55264,0,125.4258152,0,1199.5203822,0,F,university,single,22/01/1992,0
51138921,0.0,0,89.4408,0,152.8841408,0,215.4927008,0,290.0267008,0,397.3556608,0,F,graduate school,single,19/01/1992,0
57568520,0.0,-1,5.96272,-1,5.96272,-1,15.8608352,-1,25.7589504,-1,35.6570656,-1,F,high school,married,09/01/1985,0
50976775,59.6272,0,119.2544,0,178.8816,0,238.5088,0,536.6448,0,688.843228,-1,F,high school,single,21/01/1967,0
27923337,11.627304,-1,27.726648,-1,39.353952,-1,50.981256,2,50.981256,-1,80.1389568,-1,F,graduate school,single,22/01/1977,0
34574875,0.0,-2,0.0,-2,0.0,0,0.0,0,29.8136,2,29.8136,1,F,university,married,27/01/1983,1
34330617,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,01/01/1973,1
26050724,0.0,-2,0.0,-2,0.0,0,0.0,0,36.074456,0,74.832136,0,F,university,single,01/01/1987,1
35107501,149.068,0,298.136,-1,514.0162776,-2,514.0162776,-2,663.0842776,-2,834.3037824,-2,F,graduate school,single,02/01/1984,0
51150510,235.52744,0,423.35312,0,617.14152,0,810.92992,0,1067.32688,0,1320.74248,0,M,university,single,02/01/1988,0
46379201,74.534,0,223.602,0,521.738,0,611.1788,0,700.6196,0,849.6876,0,M,high school,single,09/01/1987,0
57220157,0.0,0,101.7240032,0,108.8494536,0,115.6171408,2,115.6171408,0,190.1511408,0,M,graduate school,single,17/01/1992,1
54301846,298.136,0,387.5768,0,447.204,0,536.6448,0,626.0856,0,954.0352,0,M,high school,single,15/01/1988,0
57296598,453.91206,0,453.91206,0,470.607676,0,488.495836,0,533.216236,2,533.216236,1,F,university,single,22/01/1977,0
46034755,25.4310008,0,50.5638656,0,70.4793504,0,109.3562848,0,147.9052696,0,194.8616896,2,F,university,married,28/01/1974,1
23047562,5.96272,-2,5.96272,-2,5.96272,-2,5.96272,-2,5.96272,-2,5.96272,1,M,graduate school,married,26/01/1976,0
46421552,85.9227952,-1,132.9984696,0,192.6256696,0,222.5883376,0,312.0291376,0,613.0272432,0,F,university,married,29/01/1992,0
37457406,89.4408,0,178.8816,0,268.3224,0,387.7556816,0,521.9168816,0,671.1339496,0,F,university,married,09/01/1975,0
35950864,0.0,0,11.92544,0,86.45944,0,172.91888,0,381.61408,0,441.3307208,0,F,university,married,28/01/1992,0
47153525,41.7092264,0,84.8793192,0,125.9326464,0,174.40956,0,222.8268464,0,270.111216,0,F,university,single,16/01/1991,0
15783898,90.6035304,-1,120.2084352,-2,139.7959704,-2,149.217068,-2,158.5487248,-2,278.9360416,-2,F,university,married,30/01/1964,1
58698317,149.068,0,302.2800904,0,503.6113312,0,754.731284,0,1001.289756,0,3982.649756,0,M,graduate school,single,31/01/1987,0
49676373,44.7204,0,89.4408,0,134.1612,2,134.1612,0,223.602,0,313.0428,0,F,university,married,11/01/1988,1
31584844,65.58992,0,131.17984,0,205.71384,0,310.06144,0,429.31584,0,533.66344,0,F,graduate school,single,18/01/1988,1
26806749,134.1612,2,238.5088,0,685.7128,0,900.4601608,0,1112.1367208,2,1335.7387208,3,M,graduate school,single,08/01/1977,1
27052431,229.56472,0,453.315788,0,670.955068,0,918.4675752,0,1233.8060224,0,1537.2488432,0,F,university,single,,0
13549497,149.9325944,0,358.6277944,0,582.2297944,0,731.2977944,0,880.3657944,0,1024.6338048,0,M,university,single,06/01/1954,0
27312799,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,high school,married,14/01/1988,0
10567541,89.4408,0,178.8816,0,268.3224,0,388.0836312,0,507.3380312,0,656.4060312,0,F,university,single,07/01/1993,0
26703724,238.5088,0,447.204,0,655.8992,0,864.5944,0,1162.7304,0,1523.47496,0,F,university,married,15/01/1964,0
28934027,179.328804,-1,357.1073008,-1,485.4548488,-1,634.6719168,-1,763.8542456,-1,912.8626184,-1,F,university,married,23/01/1978,0
42048490,92.9886184,2,93.1973136,2,182.8468088,2,182.8468088,2,272.2876088,2,272.2876088,1,M,university,single,13/01/1977,0
35890417,223.602,0,435.27856,0,658.88056,0,867.57576,0,1135.89816,2,1135.89816,2,M,graduate school,single,01/01/1979,0
23787996,149.068,0,238.5088,0,357.7632,0,506.8312,0,655.8992,0,760.2468,0,M,university,single,31/01/1992,1
48117209,238.5088,0,924.2216,0,1168.69312,0,1407.20192,0,1705.33792,0,3225.83152,0,F,university,married,22/01/1981,0
39404557,0.0,-1,80.8544832,0,80.8544832,0,80.8544832,2,80.8544832,3,80.8544832,1,M,graduate school,married,27/01/1956,0
47951418,29.8136,0,59.6272,0,80.49672,0,101.36624,0,139.5574616,0,199.1846616,0,M,university,single,17/01/1974,0
14715876,59.6272,0,59.6272,0,119.2544,0,178.8816,0,238.5088,0,298.136,0,F,high school,single,24/01/1970,1
15530606,49.1626264,0,49.1626264,0,109.117776,-1,159.9201504,0,159.9201504,0,189.7337504,0,M,university,married,10/01/1970,0
20700219,178.8816,0,357.7632,0,536.6448,0,700.6196,0,867.3074376,0,1150.5366376,0,M,graduate school,single,26/01/1969,0
50731932,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,high school,single,24/01/1955,1
42194845,74.534,2,110.31032,3,110.31032,2,181.86296,2,220.62064,2,274.28512,2,F,university,married,02/01/1960,1
40302117,238.5088,0,536.6448,0,804.9672,0,1103.1032,0,1371.4256,0,1967.8764816,0,F,graduate school,single,02/01/1990,0
31594137,259.37832,0,551.5516,0,825.83672,0,1086.70572,0,1340.12132,0,1653.16412,0,F,university,single,11/01/1982,0
38888637,0.0,0,0.0,0,160.1288456,-1,700.2618368,0,789.7026368,0,968.5842368,-1,F,graduate school,single,26/01/1981,0
26195434,30.7974488,2,100.8892224,2,100.8892224,0,179.179736,0,221.5746752,0,262.8963248,0,F,university,married,17/01/1967,0
25918362,23.9701344,-1,100.4122048,-1,139.527648,-1,163.1400192,-1,383.402896,-1,402.0960232,-1,M,graduate school,married,21/01/1957,0
41615352,104.3476,0,143.10528,0,187.82568,2,187.82568,2,247.45288,2,348.81912,2,F,university,married,29/01/1969,1
13665842,91.0507344,2,93.5848904,3,94.7476208,4,94.7476208,5,94.7476208,6,94.7476208,7,F,university,single,03/01/1977,1
53819454,1.788816,0,10.6136416,0,30.2906176,0,49.3713216,2,49.3713216,2,150.9164432,2,F,university,married,27/01/1975,1
13620671,37.267,0,78.4992088,0,132.3425704,0,166.2704472,0,210.9908472,0,270.6180472,0,F,high school,single,20/01/1975,0
34719575,89.4408,2,1050.5120096,2,1050.5120096,3,1050.5120096,3,1289.0208096,4,1289.0208096,2,M,graduate school,married,12/01/1966,0
17987828,59.6272,2,89.4408,0,179.7461944,0,269.1869944,0,358.6277944,0,462.9753944,0,F,high school,married,,0
49340797,0.0,-1,41.2023952,-1,84.2532336,-2,84.2532336,-1,84.2532336,-1,175.4828496,-1,F,high school,single,08/01/1978,0
35206275,47.70176,3,95.40352,4,143.10528,2,184.84432,2,232.54608,2,286.21056,2,F,university,married,07/01/1989,1
16116568,19.0210768,-1,157.3561808,-1,3392.1615948,0,4733.7735948,-1,5217.6185092,-1,5345.8169892,-1,F,graduate school,married,07/01/1973,0
22379216,41.440904,0,1213.74147,0,1303.1226428,0,1370.859142,0,1537.3979116,0,1753.9042748,0,F,university,married,30/01/1966,0
52343480,506.8312,0,1028.5692,0,1624.8412,0,2259.87088,0,2945.58368,0,3601.48288,0,M,university,single,20/01/1952,0
54860575,83.3588256,-1,212.0045096,-1,281.8279608,-1,350.2799864,0,418.732012,0,478.359212,0,F,university,single,25/01/1976,0
39779789,536.6448,-1,1132.9168,-1,1132.9168,-1,1132.9168,-1,3607.4456,-1,3607.4456,-1,F,graduate school,married,20/01/1971,0
50991426,8.6757576,0,8.6757576,-1,34.7030304,-1,34.7030304,-1,362.6526304,-1,362.6526304,-1,M,graduate school,other,28/01/1973,0
31603062,32.79496,0,77.51536,0,110.31032,0,169.93752,0,285.0776432,0,353.6489232,0,F,high school,single,14/01/1994,0
40710597,36.4024056,0,72.5066752,2,72.5066752,2,107.4184008,2,167.0456008,2,220.7100808,2,F,high school,married,09/01/1977,1
48764030,89.4408,0,178.8816,0,283.2292,0,372.67,0,552.4161944,0,731.8344392,0,F,university,married,27/01/1982,0
11943110,59.6272,0,137.14256,0,190.80704,0,241.5497872,0,311.2241704,0,395.5370312,0,F,graduate school,single,04/01/1992,0
36403891,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,F,graduate school,single,06/01/1988,1
33160351,268.7397904,0,567.20374,0,866.8900472,0,1165.7713872,0,1464.4738456,0,1763.0570496,0,F,high school,single,16/01/1979,0
44573236,0.1192544,0,89.589868,0,149.366136,0,238.806936,0,389.216548,0,985.5183616,0,M,high school,married,23/01/1979,0
46876390,29.8136,0,38.75768,0,47.70176,0,65.58992,0,98.38488,0,158.01208,0,M,university,single,07/01/1989,1
41662144,56.8843488,0,118.1512968,0,207.5920968,0,353.0228376,0,491.0001784,0,646.0308984,0,F,graduate school,single,28/01/1990,0
57953488,33.5701136,0,68.2433304,0,118.3003648,-1,3816.2898678,-1,3842.0488182,-1,4258.0081654,0,M,graduate school,married,08/01/1973,0
26595240,119.4332816,0,226.8218688,0,336.297408,0,471.8300336,0,613.265752,0,816.1771136,0,M,high school,married,28/01/1978,0
29966965,0.0,-1,49.19244,0,138.63324,0,168.44684,0,198.409508,0,288.2378848,0,M,university,married,03/01/1981,0
17600435,237.5249512,-1,296.8540152,-1,343.3930448,-1,630.5278264,2,630.5278264,-1,1339.37598,-1,M,high school,single,15/01/1991,1
21079703,70.360096,0,115.080496,0,144.894096,0,261.167136,0,1474.371961,0,1551.6189986,0,F,university,married,19/01/1985,0
30190823,77.5749872,0,157.863012,0,230.906332,0,305.440332,0,413.5444456,0,505.9666056,0,F,graduate school,single,27/01/1991,0
45196743,0.0,-2,0.0,0,0.0,0,111.7711864,0,206.3697392,0,5000.7543822,0,F,,single,17/01/1976,1
57914018,1013.6624,0,1490.68,0,1967.6976,0,2456.193436,2,2694.702236,0,3440.1018632,0,F,graduate school,single,02/01/1973,0
24170480,0.0,-2,0.0,-2,0.0,0,0.0,0,99.726492,0,152.7648864,0,F,university,single,21/01/1981,0
15330428,0.0,0,3.5478184,-1,368.6749776,-1,453.7331784,-1,496.5753216,-1,575.700616,-1,M,university,single,18/01/1985,0
36445740,44.7204,0,116.27304,2,116.27304,0,232.54608,0,292.17328,0,351.80048,0,F,graduate school,single,14/01/1985,1
39058276,1531.286123,2,1531.286123,-1,1558.7444486,2,1558.7444486,-1,1563.2164886,0,1563.2164886,0,F,university,married,13/01/1980,0
14816761,68.57128,2,140.12392,2,181.86296,2,220.62064,3,220.62064,4,231.5324176,3,M,university,married,30/01/1979,1
23778314,0.0,-1,12.4024576,-1,24.8049152,-1,67.0209728,-1,96.9836408,-1,109.3860984,-1,M,university,married,25/01/1986,0
31710071,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,single,01/01/1993,0
21646857,208.6057592,-2,556.918048,-2,577.4298048,-2,624.0582752,-2,645.017236,-2,816.8330128,-2,F,graduate school,single,30/01/1988,0
29375754,0.0,0,1192.544,0,1277.959964,0,1397.214364,0,1629.4921216,2,1632.2349728,1,F,high school,married,29/01/1969,0
29454980,74.534,-1,179.0902952,-2,179.0902952,-2,179.2989904,-2,268.7397904,-2,348.2824752,-2,F,university,single,15/01/1985,0
38499089,2.8919192,2,205.6243992,3,205.6243992,4,205.6243992,5,235.4379992,6,484.5306272,5,F,university,married,01/01/1988,1
43317710,1389.045438,-1,2510.513816,-1,4249.600731,-1,5855.063091,-1,6289.6261246,-1,6588.3882102,-1,F,graduate school,married,11/01/1967,0
20191003,29.8136,0,59.6272,0,74.534,0,84.074352,0,137.1127464,0,189.5548688,-1,M,high school,single,15/01/1991,0
32007569,0.0,0,0.0,0,29.8136,0,93.614704,0,137.6195776,-1,1096.7827168,0,F,graduate school,single,09/01/1984,0
19165912,82.8221808,0,120.5065712,0,158.3996568,0,191.1946168,0,256.4864008,0,318.7670112,0,F,high school,married,07/01/1974,0
48548469,29.8136,0,50.68312,0,80.943924,2,110.757524,0,203.2393112,0,253.9224312,0,F,high school,single,02/01/1974,0
40445426,0.0,0,94.4196712,0,128.5562432,2,128.5562432,2,201.092732,0,409.4003552,0,F,high school,married,02/01/1988,1
51631381,29.8136,0,59.6272,0,86.45944,0,140.12392,0,195.27908,0,284.71988,0,M,university,single,12/01/1993,0
12521284,0.0,0,0.0,0,59.6272,0,125.21712,0,155.03072,0,207.651724,0,F,university,married,09/01/1986,0
43803044,96.9836408,0,194.1461632,0,286.4788824,0,390.2003968,0,494.6970648,0,616.4856208,0,M,graduate school,single,05/01/1983,0
11153806,97.7587944,-1,270.7373016,-1,437.6934616,-1,604.6496216,-1,771.6057816,-1,994.581696,-1,F,graduate school,single,22/01/1981,0
23884945,0.0,0,0.0,0,0.0,0,0.0,-1,104.3476,-2,104.3476,1,M,high school,single,08/01/1979,0
55082530,0.0,-2,0.0,0,0.0,0,59.6272,0,119.2544,0,178.8816,0,M,university,single,16/01/1988,0
34424668,134.1612,0,253.4156,0,374.3395616,0,553.8174336,0,747.6058336,0,948.0128528,0,F,graduate school,single,06/01/1990,0
57689395,1592.225122,-2,2911.685617,-2,3057.8616978,-2,5511.7594868,-2,5987.047898,-2,9007.732036,-2,M,graduate school,single,09/01/1974,0
27921586,32.79496,0,62.60856,0,92.42216,0,134.1612,0,186.036864,0,245.664064,0,F,university,single,31/01/1991,0
54562696,0.0,2,44.7204,2,119.2544,2,357.7632,2,369.390504,2,426.036344,1,M,university,single,20/01/1990,0
44402952,0.0,2,32.79496,2,32.79496,3,32.79496,2,104.3476,2,104.3476,1,M,high school,single,09/01/1993,1
31300312,59.5675728,-1,97.6693536,0,97.6693536,0,97.6693536,-1,204.6405504,-1,246.8864216,-1,F,graduate school,married,14/01/1979,0
30309467,108.0743,-1,128.049412,-1,192.148652,-1,364.47126,-1,400.694784,-2,400.694784,-2,F,university,married,11/01/1963,0
56164105,299.924816,2,299.924816,2,419.179216,2,523.526816,2,633.837136,2,785.886496,2,M,graduate school,married,10/01/1984,1
59458666,28.2632928,-1,60.7004896,-2,84.2830472,-2,244.7100288,-2,363.6066656,-2,397.7730512,-2,M,graduate school,single,07/01/1984,0
48443883,35.9552016,0,71.7315216,0,105.5997712,0,196.5312512,0,289.5496832,2,289.5496832,1,F,university,married,04/01/1984,1
19289438,119.2544,0,208.6952,0,298.136,0,387.5768,0,626.0856,0,718.2990648,0,M,graduate school,single,17/01/1973,0
25942824,98.8618976,-1,197.7237952,-1,296.5856928,-1,395.4475904,0,693.5835904,0,733.3847464,0,F,university,married,15/01/1988,0
15281202,71.55264,-1,1458.30243,-1,1458.30243,-1,1886.4853532,-1,2233.4858436,-1,2826.5081612,-1,F,graduate school,married,04/01/1968,0
41617013,64.2781216,-2,167.6120592,-2,242.086432,-2,434.384152,-2,649.2805808,-2,704.9723856,-2,F,other,married,12/01/1973,0
35067223,522.930544,-1,2216.015074,-1,3568.628292,-1,5979.862819,-1,6531.8019958,-1,6814.8821278,-1,F,graduate school,married,27/01/1962,0
58208654,0.0,3,0.0,3,0.0,3,0.0,3,0.0,2,0.0,2,M,high school,single,14/01/1987,1
56506214,14.1912736,2,14.1912736,-1,56.7650944,-1,56.7650944,-1,62.012288,-1,71.7315216,-1,M,graduate school,single,05/01/1981,0
59377913,58.0172656,-1,628.2321792,-1,926.3681792,0,948.9967016,0,1064.5244016,0,1109.5429376,0,M,university,single,21/01/1994,0
46912051,39.353952,-1,50.981256,0,50.981256,2,50.981256,2,200.049256,2,200.049256,1,F,graduate school,single,11/01/1987,0
58257958,0.0,-2,0.0,-2,0.0,-1,0.0,-1,29.8136,-1,511.005104,0,M,university,single,23/01/1989,0
46101521,735.1735624,-1,862.3881936,0,1458.6601936,0,1485.4924336,0,1559.5196024,2,1559.5196024,-1,F,university,single,17/01/1993,1
48042343,35.77632,0,74.534,0,110.31032,0,163.9748,2,208.6952,2,217.63928,2,F,university,married,13/01/1987,0
